Iteration,Best Fitness,Time
732,2818.8716885492095,0.24836087226867676
733,2818.8716885492095,0.24836087226867676
734,2818.8716885492095,0.24952387809753418
735,2818.8716885492095,0.24952387809753418
736,2818.8716885492095,0.24952387809753418
737,2818.8716885492095,0.25052642822265625
738,2818.8716885492095,0.25052642822265625
739,2818.8716885492095,0.25052642822265625
740,2818.8716885492095,0.2515265941619873
741,2818.8716885492095,0.2515265941619873
742,2818.8716885492095,0.2515265941619873
743,2818.8716885492095,0.2525644302368164
744,2818.8716885492095,0.2525644302368164
745,2818.8716885492095,0.2525644302368164
746,2818.8716885492095,0.2535710334777832
747,2818.8716885492095,0.2535710334777832
748,2818.8716885492095,0.2535710334777832
749,2818.8716885492095,0.2535710334777832
750,2818.8716885492095,0.25457048416137695
751,2818.8716885492095,0.25457048416137695
752,2818.8716885492095,0.25457048416137695
753,2818.8716885492095,0.25457048416137695
754,2818.8716885492095,0.25607776641845703
755,2818.8716885492095,0.25607776641845703
756,2818.8716885492095,0.25607776641845703
757,2818.8716885492095,0.25607776641845703
758,2818.8716885492095,0.25607776641845703
759,2818.8716885492095,0.25759005546569824
760,2818.8716885492095,0.25759005546569824
761,2725.617981457576,0.25759005546569824
762,2725.617981457576,0.25865840911865234
763,2725.617981457576,0.25865840911865234
764,2725.617981457576,0.25865840911865234
765,2725.617981457576,0.2596707344055176
766,2725.617981457576,0.2596707344055176
767,2725.617981457576,0.26067018508911133
768,2725.617981457576,0.26067018508911133
769,2725.617981457576,0.26067018508911133
770,2725.617981457576,0.26175689697265625
771,2725.617981457576,0.26175689697265625
772,2725.617981457576,0.26175689697265625
773,2725.617981457576,0.26276659965515137
774,2725.617981457576,0.26276659965515137
775,2725.617981457576,0.26276659965515137
776,2725.617981457576,0.26387834548950195
777,2725.617981457576,0.26387834548950195
778,2725.617981457576,0.26387834548950195
779,2725.617981457576,0.26387834548950195
780,2725.617981457576,0.26538610458374023
781,2725.617981457576,0.26538610458374023
782,2725.617981457576,0.26538610458374023
783,2725.617981457576,0.26538610458374023
784,2725.617981457576,0.2664308547973633
785,2725.617981457576,0.2664308547973633
786,2725.617981457576,0.2664308547973633
787,2725.617981457576,0.2674283981323242
788,2725.617981457576,0.2674283981323242
789,2725.617981457576,0.2674283981323242
790,2725.617981457576,0.26861572265625
791,2725.617981457576,0.26861572265625
792,2725.617981457576,0.26861572265625
793,2725.617981457576,0.2701232433319092
794,2725.617981457576,0.2701232433319092
795,2725.617981457576,0.2711372375488281
796,2725.617981457576,0.2711372375488281
797,2725.617981457576,0.2721381187438965
798,2725.617981457576,0.2721381187438965
799,2725.617981457576,0.2721381187438965
800,2725.617981457576,0.27339959144592285
801,2725.617981457576,0.27339959144592285
802,1657.620158843106,0.27440619468688965
803,1657.620158843106,0.2749204635620117
804,1657.620158843106,0.2749204635620117
805,1657.620158843106,0.2749204635620117
806,1657.620158843106,0.2759277820587158
807,1657.620158843106,0.2759277820587158
808,1657.620158843106,0.2759277820587158
809,1657.620158843106,0.2759277820587158
810,1657.620158843106,0.277432918548584
811,1657.620158843106,0.277432918548584
812,1657.620158843106,0.277432918548584
813,1657.620158843106,0.27872705459594727
814,1657.620158843106,0.27872705459594727
815,1657.620158843106,0.2797272205352783
816,1657.620158843106,0.2797272205352783
817,1657.620158843106,0.28023576736450195
818,1657.620158843106,0.28023576736450195
819,1657.620158843106,0.28023576736450195
820,1657.620158843106,0.28124070167541504
821,1657.620158843106,0.28124070167541504
822,1657.620158843106,0.28225064277648926
823,1657.620158843106,0.28225064277648926
824,1657.620158843106,0.28325772285461426
825,1657.620158843106,0.28325772285461426
826,1657.620158843106,0.28325772285461426
827,1657.620158843106,0.284254789352417
828,1657.620158843106,0.284254789352417
829,1657.620158843106,0.284254789352417
830,1657.620158843106,0.28537487983703613
831,1657.620158843106,0.28641819953918457
832,1657.620158843106,0.28641819953918457
833,1657.620158843106,0.28742027282714844
834,1657.620158843106,0.28742027282714844
835,1657.620158843106,0.28742027282714844
836,1657.620158843106,0.28742027282714844
837,1657.620158843106,0.28742027282714844
838,1657.620158843106,0.2893331050872803
839,1657.620158843106,0.2893331050872803
840,1657.620158843106,0.2893331050872803
841,1657.620158843106,0.290524959564209
842,1657.620158843106,0.29165148735046387
843,1657.620158843106,0.29165148735046387
844,1657.620158843106,0.2926902770996094
845,1657.620158843106,0.2926902770996094
846,1657.620158843106,0.2926902770996094
847,1657.620158843106,0.2926902770996094
848,1657.620158843106,0.29419755935668945
849,1657.620158843106,0.29419755935668945
850,1657.620158843106,0.295330286026001
851,1657.620158843106,0.295330286026001
852,1657.620158843106,0.29644250869750977
853,1657.620158843106,0.29644250869750977
854,1657.620158843106,0.2974374294281006
855,1657.620158843106,0.2974374294281006
856,1657.620158843106,0.29849910736083984
857,1657.620158843106,0.29849910736083984
858,1657.620158843106,0.29849910736083984
859,1657.620158843106,0.29949450492858887
860,1657.620158843106,0.29949450492858887
861,1657.620158843106,0.30071353912353516
862,1657.620158843106,0.30071353912353516
863,1657.620158843106,0.301743745803833
864,1657.620158843106,0.301743745803833
865,1657.620158843106,0.301743745803833
866,1657.620158843106,0.3032374382019043
867,1657.620158843106,0.30424070358276367
868,1657.620158843106,0.30424070358276367
869,1657.620158843106,0.3052401542663574
870,1657.620158843106,0.30574655532836914
871,1657.620158843106,0.30574655532836914
872,1657.620158843106,0.3072526454925537
873,1657.620158843106,0.3072526454925537
874,1657.620158843106,0.30849695205688477
875,1657.620158843106,0.30849695205688477
876,1657.620158843106,0.3094971179962158
877,1657.620158843106,0.3094971179962158
878,1657.620158843106,0.3094971179962158
879,1657.620158843106,0.31093597412109375
880,1657.620158843106,0.31093597412109375
881,1657.620158843106,0.31093597412109375
882,1657.620158843106,0.31194400787353516
883,1657.620158843106,0.31194400787353516
884,1657.620158843106,0.31194400787353516
885,1657.620158843106,0.31194400787353516
886,1657.620158843106,0.31194400787353516
887,1657.620158843106,0.31298232078552246
888,1657.620158843106,0.31298232078552246
889,1657.620158843106,0.31298232078552246
890,1657.620158843106,0.31298232078552246
891,1657.620158843106,0.31398963928222656
892,1657.620158843106,0.31398963928222656
893,1657.620158843106,0.3149900436401367
894,1657.620158843106,0.3149900436401367
895,1657.620158843106,0.3149900436401367
896,1657.620158843106,0.31598973274230957
897,1657.620158843106,0.31598973274230957
898,1657.620158843106,0.3169896602630615
899,1657.620158843106,0.31749486923217773
900,1657.620158843106,0.31749486923217773
901,1612.889193026775,0.3185231685638428
902,1612.889193026775,0.3185231685638428
903,1612.889193026775,0.3185231685638428
904,1612.889193026775,0.3185231685638428
905,1224.9828353049327,0.32002854347229004
906,1224.9828353049327,0.32002854347229004
907,1224.9828353049327,0.3210792541503906
908,1224.9828353049327,0.3210792541503906
909,1224.9828353049327,0.3220803737640381
910,1224.9828353049327,0.3220803737640381
911,1224.9828353049327,0.32308006286621094
912,1224.9828353049327,0.32308006286621094
913,1224.9828353049327,0.32308006286621094
914,1224.9828353049327,0.32453274726867676
915,1224.9828353049327,0.3257465362548828
916,1224.9828353049327,0.32674574851989746
917,1224.9828353049327,0.3280017375946045
918,1224.9828353049327,0.3280017375946045
919,1224.9828353049327,0.3280017375946045
920,1224.9828353049327,0.32901597023010254
921,1224.9828353049327,0.32901597023010254
922,1224.9828353049327,0.3300299644470215
923,1224.9828353049327,0.3300299644470215
924,1224.9828353049327,0.3300299644470215
925,1224.9828353049327,0.33153843879699707
926,1224.9828353049327,0.33153843879699707
927,1224.9828353049327,0.33153843879699707
928,1224.9828353049327,0.33274316787719727
929,1224.9828353049327,0.33274316787719727
930,1224.9828353049327,0.33274316787719727
931,1224.9828353049327,0.33377933502197266
932,1224.9828353049327,0.33377933502197266
933,1224.9828353049327,0.33478331565856934
934,1224.9828353049327,0.33478331565856934
935,1224.9828353049327,0.33478331565856934
936,1224.9828353049327,0.3362898826599121
937,1224.9828353049327,0.3368082046508789
938,1224.9828353049327,0.3368082046508789
939,1224.9828353049327,0.3378152847290039
940,1224.9828353049327,0.3378152847290039
941,1224.9828353049327,0.3378152847290039
942,1224.9828353049327,0.3392791748046875
943,1224.9828353049327,0.3392791748046875
944,1224.9828353049327,0.3392791748046875
945,1224.9828353049327,0.3405735492706299
946,1224.9828353049327,0.3411097526550293
947,1224.9828353049327,0.3411097526550293
948,1224.9828353049327,0.34231042861938477
949,1224.9828353049327,0.34231042861938477
950,1224.9828353049327,0.3433098793029785
951,1224.9828353049327,0.3433098793029785
952,1224.9828353049327,0.34467029571533203
953,1224.9828353049327,0.34467029571533203
954,1224.9828353049327,0.34467029571533203
955,896.3345958413876,0.3461766242980957
956,896.3345958413876,0.34668993949890137
957,896.3345958413876,0.34668993949890137
958,896.3345958413876,0.34769630432128906
959,896.3345958413876,0.34769630432128906
960,896.3345958413876,0.3486964702606201
961,896.3345958413876,0.3486964702606201
962,896.3345958413876,0.34975528717041016
963,896.3345958413876,0.34975528717041016
964,896.3345958413876,0.34975528717041016
965,896.3345958413876,0.35126280784606934
966,896.3345958413876,0.35126280784606934
967,896.3345958413876,0.35251593589782715
968,896.3345958413876,0.35251593589782715
969,896.3345958413876,0.3535327911376953
970,896.3345958413876,0.3535327911376953
971,896.3345958413876,0.35483837127685547
972,896.3345958413876,0.35483837127685547
973,896.3345958413876,0.35634636878967285
974,896.3345958413876,0.35634636878967285
975,896.3345958413876,0.3576831817626953
976,896.3345958413876,0.3576831817626953
977,896.3345958413876,0.35883665084838867
978,896.3345958413876,0.35883665084838867
979,896.3345958413876,0.35984301567077637
980,896.3345958413876,0.35984301567077637
981,896.3345958413876,0.36135005950927734
982,896.3345958413876,0.36135005950927734
983,896.3345958413876,0.36237239837646484
984,896.3345958413876,0.36237239837646484
985,896.3345958413876,0.36337828636169434
986,896.3345958413876,0.36337828636169434
987,896.3345958413876,0.3645913600921631
988,896.3345958413876,0.3645913600921631
989,896.3345958413876,0.3645913600921631
990,896.3345958413876,0.36609745025634766
991,896.3345958413876,0.36643195152282715
992,896.3345958413876,0.3674464225769043
993,896.3345958413876,0.3674464225769043
994,896.3345958413876,0.3685922622680664
995,896.3345958413876,0.3685922622680664
996,896.3345958413876,0.3685922622680664
997,896.3345958413876,0.369671106338501
998,896.3345958413876,0.369671106338501
999,896.3345958413876,0.369671106338501
1000,896.3345958413876,0.3712306022644043
